time,G(i),H_sun,T2m,WS10m,Int
20130304:2303,0.0,0.0,0.0,0.0,0.0
20130305:0003,0.0,0.0,0.0,0.0,0.0
20130305:0103,0.0,0.0,0.0,0.0,0.0
20130305:0203,0.0,0.0,0.0,0.0,0.0
20130305:0303,0.0,0.0,0.0,0.0,0.0
20130305:0403,0.0,0.0,0.0,0.0,0.0
20130305:0503,0.0,0.0,0.0,0.0,0.0
20130305:0603,0.0,0.0,0.0,0.0,0.0
20130305:0703,0.0,0.0,0.0,0.0,0.0
20130305:0803,0.0,0.0,0.0,0.0,0.0
20130305:0903,17.0,3.2,0.0,0.0,0.0
20130305:1003,239.95,17.02,0.0,0.0,0.0
20130305:1103,477.28,30.82,0.0,0.0,0.0
20130305:1203,701.49,44.41,0.0,0.0,0.0
20130305:1303,874.82,57.39,0.0,0.0,0.0
20130305:1403,970.51,68.49,0.0,0.0,0.0
20130305:1503,1003.38,73.28,0.0,0.0,0.0
20130305:1603,939.72,67.31,0.0,0.0,0.0
20130305:1703,846.97,55.83,0.0,0.0,0.0
20130305:1803,657.7,42.73,0.0,0.0,0.0
20130305:1903,398.58,29.09,0.0,0.0,0.0
20130305:2003,205.01,15.28,0.0,0.0,0.0
20130305:2103,0.0,0.0,0.0,0.0,0.0
20130305:2203,0.0,0.0,0.0,0.0,0.0
20130305:2303,0.0,0.0,0.0,0.0,0.0
20130306:0003,0.0,0.0,0.0,0.0,0.0
20130306:0103,0.0,0.0,0.0,0.0,0.0
20130306:0203,0.0,0.0,0.0,0.0,0.0
20130306:0303,0.0,0.0,0.0,0.0,0.0
20130306:0403,0.0,0.0,0.0,0.0,0.0
20130306:0503,0.0,0.0,0.0,0.0,0.0
20130306:0603,0.0,0.0,0.0,0.0,0.0
20130306:0703,0.0,0.0,0.0,0.0,0.0
20130306:0803,0.0,0.0,0.0,0.0,0.0
20130306:0903,0.0,0.0,0.0,0.0,0.0
20130306:1003,0.0,0.0,0.0,0.0,0.0
20130306:1103,268.92,30.71,0.0,0.0,0.0
20130306:1203,500.55,44.29,0.0,0.0,0.0
20130306:1303,504.74,57.22,0.0,0.0,0.0
20130306:1403,857.34,68.22,0.0,0.0,0.0
20130306:1503,994.38,72.89,0.0,0.0,0.0
20130306:1603,936.67,66.98,0.0,0.0,0.0
20130306:1703,729.76,55.57,0.0,0.0,0.0
20130306:1803,575.16,42.51,0.0,0.0,0.0
20130306:1903,353.71,28.89,0.0,0.0,0.0
20130306:2003,131.0,15.08,0.0,0.0,0.0
20130306:2103,0.0,0.0,0.0,0.0,0.0
20130306:2203,0.0,0.0,0.0,0.0,0.0
20130306:2303,0.0,0.0,0.0,0.0,0.0
20130307:0003,0.0,0.0,0.0,0.0,0.0
20130307:0103,0.0,0.0,0.0,0.0,0.0
20130307:0203,0.0,0.0,0.0,0.0,0.0
20130307:0303,0.0,0.0,0.0,0.0,0.0
20130307:0403,0.0,0.0,0.0,0.0,0.0
20130307:0503,0.0,0.0,0.0,0.0,0.0
20130307:0603,0.0,0.0,0.0,0.0,0.0
20130307:0703,0.0,0.0,0.0,0.0,0.0
20130307:0803,0.0,0.0,0.0,0.0,0.0
20130307:0903,14.0,3.01,0.0,0.0,0.0
20130307:1003,164.97,16.83,0.0,0.0,0.0
20130307:1103,284.89,30.61,0.0,0.0,0.0
20130307:1203,549.32,44.16,0.0,0.0,0.0
20130307:1303,841.95,57.05,0.0,0.0,0.0
20130307:1403,959.45,67.94,0.0,0.0,0.0
20130307:1503,991.32,72.5,0.0,0.0,0.0
20130307:1603,954.44,66.64,0.0,0.0,0.0
20130307:1703,839.87,55.31,0.0,0.0,0.0
20130307:1803,647.64,42.29,0.0,0.0,0.0
20130307:1903,443.28,28.69,0.0,0.0,0.0
20130307:2003,196.96,14.89,0.0,0.0,0.0
20130307:2103,0.0,0.0,0.0,0.0,0.0
20130307:2203,0.0,0.0,0.0,0.0,0.0
20130307:2303,0.0,0.0,0.0,0.0,0.0
20130308:0003,0.0,0.0,0.0,0.0,0.0
20130308:0103,0.0,0.0,0.0,0.0,0.0
20130308:0203,0.0,0.0,0.0,0.0,0.0
20130308:0303,0.0,0.0,0.0,0.0,0.0
20130308:0403,0.0,0.0,0.0,0.0,0.0
20130308:0503,0.0,0.0,0.0,0.0,0.0
20130308:0603,0.0,0.0,0.0,0.0,0.0
20130308:0703,0.0,0.0,0.0,0.0,0.0
20130308:0803,0.0,0.0,0.0,0.0,0.0
20130308:0903,13.0,2.91,0.0,0.0,0.0
20130308:1003,177.94,16.73,0.0,0.0,0.0
20130308:1103,315.81,30.51,0.0,0.0,0.0
20130308:1203,587.08,44.04,0.0,0.0,0.0
20130308:1303,825.02,56.87,0.0,0.0,0.0
20130308:1403,951.44,67.66,0.0,0.0,0.0
20130308:1503,988.27,72.11,0.0,0.0,0.0
20130308:1603,945.43,66.31,0.0,0.0,0.0
20130308:1703,836.82,55.05,0.0,0.0,0.0
20130308:1803,657.49,42.06,0.0,0.0,0.0
20130308:1903,435.27,28.48,0.0,0.0,0.0
20130308:2003,195.93,14.68,0.0,0.0,0.0
20130308:2103,0.0,0.0,0.0,0.0,0.0
20130308:2203,0.0,0.0,0.0,0.0,0.0
20130308:2303,0.0,0.0,0.0,0.0,0.0
20130309:0003,0.0,0.0,0.0,0.0,0.0
20130309:0103,0.0,0.0,0.0,0.0,0.0
20130309:0203,0.0,0.0,0.0,0.0,0.0
20130309:0303,0.0,0.0,0.0,0.0,0.0
20130309:0403,0.0,0.0,0.0,0.0,0.0
20130309:0503,0.0,0.0,0.0,0.0,0.0
20130309:0603,0.0,0.0,0.0,0.0,0.0
20130309:0703,0.0,0.0,0.0,0.0,0.0
20130309:0803,0.0,0.0,0.0,0.0,0.0
20130309:0903,14.0,2.82,0.0,0.0,0.0
20130309:1003,231.81,16.64,0.0,0.0,0.0
20130309:1103,467.11,30.41,0.0,0.0,0.0
20130309:1203,692.27,43.91,0.0,0.0,0.0
20130309:1303,859.64,56.69,0.0,0.0,0.0
20130309:1403,954.34,67.38,0.0,0.0,0.0
20130309:1503,985.22,71.71,0.0,0.0,0.0
20130309:1603,942.38,65.96,0.0,0.0,0.0
20130309:1703,837.73,54.78,0.0,0.0,0.0
20130309:1803,650.48,41.83,0.0,0.0,0.0
20130309:1903,417.31,28.27,0.0,0.0,0.0
20130309:2003,187.91,14.48,0.0,0.0,0.0
20130309:2103,0.0,0.0,0.0,0.0,0.0
20130309:2203,0.0,0.0,0.0,0.0,0.0
20130309:2303,0.0,0.0,0.0,0.0,0.0
20130310:0003,0.0,0.0,0.0,0.0,0.0
20130310:0103,0.0,0.0,0.0,0.0,0.0
20130310:0203,0.0,0.0,0.0,0.0,0.0
20130310:0303,0.0,0.0,0.0,0.0,0.0
20130310:0403,0.0,0.0,0.0,0.0,0.0
20130310:0503,0.0,0.0,0.0,0.0,0.0
20130310:0603,0.0,0.0,0.0,0.0,0.0
20130310:0703,0.0,0.0,0.0,0.0,0.0
20130310:0803,0.0,0.0,0.0,0.0,0.0
20130310:0903,13.0,2.72,0.0,0.0,0.0
20130310:1003,133.98,16.55,0.0,0.0,0.0
20130310:1103,295.84,30.31,0.0,0.0,0.0
20130310:1203,643.61,43.79,0.0,0.0,0.0
20130310:1303,833.8,56.51,0.0,0.0,0.0
20130310:1403,946.33,67.09,0.0,0.0,0.0
20130310:1503,608.57,71.32,0.0,0.0,0.0
20130310:1603,670.25,65.62,0.0,0.0,0.0
20130310:1703,764.29,54.51,0.0,0.0,0.0
20130310:1803,642.46,41.6,0.0,0.0,0.0
20130310:1903,407.32,28.05,0.0,0.0,0.0
20130310:2003,75.0,14.27,0.0,0.0,0.0
20130310:2103,0.0,0.0,0.0,0.0,0.0
20130310:2203,0.0,0.0,0.0,0.0,0.0
20130310:2303,0.0,0.0,0.0,0.0,0.0
20130311:0003,0.0,0.0,0.0,0.0,0.0
20130311:0103,0.0,0.0,0.0,0.0,0.0
20130311:0203,0.0,0.0,0.0,0.0,0.0
20130311:0303,0.0,0.0,0.0,0.0,0.0
20130311:0403,0.0,0.0,0.0,0.0,0.0
20130311:0503,0.0,0.0,0.0,0.0,0.0
20130311:0603,0.0,0.0,0.0,0.0,0.0
20130311:0703,0.0,0.0,0.0,0.0,0.0
20130311:0803,0.0,0.0,0.0,0.0,0.0
20130311:0903,4.0,2.63,0.0,0.0,0.0
20130311:1003,24.0,16.46,0.0,0.0,0.0
20130311:1103,133.0,30.21,0.0,0.0,0.0
20130311:1203,524.32,43.66,0.0,0.0,0.0
20130311:1303,474.77,56.33,0.0,0.0,0.0
20130311:1403,310.0,66.8,0.0,0.0,0.0
20130311:1503,668.32,70.92,0.0,0.0,0.0
20130311:1603,633.38,65.27,0.0,0.0,0.0
20130311:1703,790.0,54.23,0.0,0.0,0.0
20130311:1803,646.36,41.36,0.0,0.0,0.0
20130311:1903,385.39,27.84,0.0,0.0,0.0
20130311:2003,163.91,14.06,0.0,0.0,0.0
20130311:2103,0.0,0.0,0.0,0.0,0.0
20130311:2203,0.0,0.0,0.0,0.0,0.0
20130311:2303,0.0,0.0,0.0,0.0,0.0
20130312:0003,0.0,0.0,0.0,0.0,0.0
20130312:0103,0.0,0.0,0.0,0.0,0.0
20130312:0203,0.0,0.0,0.0,0.0,0.0
20130312:0303,0.0,0.0,0.0,0.0,0.0
20130312:0403,0.0,0.0,0.0,0.0,0.0
20130312:0503,0.0,0.0,0.0,0.0,0.0
20130312:0603,0.0,0.0,0.0,0.0,0.0
20130312:0703,0.0,0.0,0.0,0.0,0.0
20130312:0803,0.0,0.0,0.0,0.0,0.0
20130312:0903,13.0,2.54,0.0,0.0,0.0
20130312:1003,170.9,16.37,0.0,0.0,0.0
20130312:1103,400.39,30.11,0.0,0.0,0.0
20130312:1203,652.41,43.53,0.0,0.0,0.0
20130312:1303,851.47,56.15,0.0,0.0,0.0
20130312:1403,945.17,66.51,0.0,0.0,0.0
20130312:1503,954.27,70.52,0.0,0.0,0.0
20130312:1603,926.28,64.92,0.0,0.0,0.0
20130312:1703,0.0,0.0,0.0,0.0,0.0
20130312:1803,638.35,41.12,0.0,0.0,0.0
20130312:1903,424.08,27.62,0.0,0.0,0.0
20130312:2003,189.8,13.85,0.0,0.0,0.0
20130312:2103,0.0,0.0,0.0,0.0,0.0
20130312:2203,0.0,0.0,0.0,0.0,0.0
20130312:2303,0.0,0.0,0.0,0.0,0.0
20130313:0003,0.0,0.0,0.0,0.0,0.0
20130313:0103,0.0,0.0,0.0,0.0,0.0
20130313:0203,0.0,0.0,0.0,0.0,0.0
20130313:0303,0.0,0.0,0.0,0.0,0.0
20130313:0403,0.0,0.0,0.0,0.0,0.0
20130313:0503,0.0,0.0,0.0,0.0,0.0
20130313:0603,0.0,0.0,0.0,0.0,0.0
20130313:0703,0.0,0.0,0.0,0.0,0.0
20130313:0803,0.0,0.0,0.0,0.0,0.0
20130313:0903,11.0,2.45,0.0,0.0,0.0
20130313:1003,142.94,16.28,0.0,0.0,0.0
20130313:1103,299.8,30.0,0.0,0.0,0.0
20130313:1203,608.71,43.4,0.0,0.0,0.0
20130313:1303,817.74,55.96,0.0,0.0,0.0
20130313:1403,916.38,66.21,0.0,0.0,0.0
20130313:1503,967.06,70.13,0.0,0.0,0.0
20130313:1603,928.17,64.57,0.0,0.0,0.0
20130313:1703,799.75,53.66,0.0,0.0,0.0
20130313:1803,244.98,40.88,0.0,0.0,0.0
20130313:1903,82.0,27.39,0.0,0.0,0.0
20130313:2003,17.0,13.63,0.0,0.0,0.0
20130313:2103,0.0,0.0,0.0,0.0,0.0
20130313:2203,0.0,0.0,0.0,0.0,0.0
20130313:2303,0.0,0.0,0.0,0.0,0.0
20130314:0003,0.0,0.0,0.0,0.0,0.0
20130314:0103,0.0,0.0,0.0,0.0,0.0
20130314:0203,0.0,0.0,0.0,0.0,0.0
20130314:0303,0.0,0.0,0.0,0.0,0.0
20130314:0403,0.0,0.0,0.0,0.0,0.0
20130314:0503,0.0,0.0,0.0,0.0,0.0
20130314:0603,0.0,0.0,0.0,0.0,0.0
20130314:0703,0.0,0.0,0.0,0.0,0.0
20130314:0803,0.0,0.0,0.0,0.0,0.0
20130314:0903,9.0,2.36,0.0,0.0,0.0
20130314:1003,160.9,16.19,0.0,0.0,0.0
20130314:1103,215.96,29.9,0.0,0.0,0.0
20130314:1203,257.98,43.27,0.0,0.0,0.0
20130314:1303,360.95,55.77,0.0,0.0,0.0
20130314:1403,448.88,65.91,0.0,0.0,0.0
20130314:1503,406.95,69.73,0.0,0.0,0.0
20130314:1603,422.91,64.21,0.0,0.0,0.0
20130314:1703,260.0,53.38,0.0,0.0,0.0
20130314:1803,315.91,40.63,0.0,0.0,0.0
20130314:1903,233.9,27.17,0.0,0.0,0.0
20130314:2003,95.98,13.42,0.0,0.0,0.0
20130314:2103,0.0,0.0,0.0,0.0,0.0
20130314:2203,0.0,0.0,0.0,0.0,0.0
20130314:2303,0.0,0.0,0.0,0.0,0.0
20130315:0003,0.0,0.0,0.0,0.0,0.0
20130315:0103,0.0,0.0,0.0,0.0,0.0
20130315:0203,0.0,0.0,0.0,0.0,0.0
20130315:0303,0.0,0.0,0.0,0.0,0.0
20130315:0403,0.0,0.0,0.0,0.0,0.0
20130315:0503,0.0,0.0,0.0,0.0,0.0
20130315:0603,0.0,0.0,0.0,0.0,0.0
20130315:0703,0.0,0.0,0.0,0.0,0.0
20130315:0803,0.0,0.0,0.0,0.0,0.0
20130315:0903,8.0,2.28,0.0,0.0,0.0
20130315:1003,168.86,16.1,0.0,0.0,0.0
20130315:1103,226.94,29.8,0.0,0.0,0.0
20130315:1203,607.61,43.13,0.0,0.0,0.0
20130315:1303,798.78,55.57,0.0,0.0,0.0
20130315:1403,560.61,65.61,0.0,0.0,0.0
20130315:1503,684.15,69.33,0.0,0.0,0.0
20130315:1603,618.36,63.85,0.0,0.0,0.0
20130315:1703,628.99,53.09,0.0,0.0,0.0
20130315:1803,456.46,40.38,0.0,0.0,0.0
20130315:1903,77.0,26.94,0.0,0.0,0.0
20130315:2003,43.0,13.2,0.0,0.0,0.0
20130315:2103,0.0,0.0,0.0,0.0,0.0
20130315:2203,0.0,0.0,0.0,0.0,0.0
20130315:2303,0.0,0.0,0.0,0.0,0.0
20130316:0003,0.0,0.0,0.0,0.0,0.0
20130316:0103,0.0,0.0,0.0,0.0,0.0
20130316:0203,0.0,0.0,0.0,0.0,0.0
20130316:0303,0.0,0.0,0.0,0.0,0.0
20130316:0403,0.0,0.0,0.0,0.0,0.0
20130316:0503,0.0,0.0,0.0,0.0,0.0
20130316:0603,0.0,0.0,0.0,0.0,0.0
20130316:0703,0.0,0.0,0.0,0.0,0.0
20130316:0803,0.0,0.0,0.0,0.0,0.0
20130316:0903,10.0,2.19,0.0,0.0,0.0
20130316:1003,171.83,16.01,0.0,0.0,0.0
20130316:1103,336.61,29.69,0.0,0.0,0.0
20130316:1203,602.6,43.0,0.0,0.0,0.0
20130316:1303,667.81,55.38,0.0,0.0,0.0
20130316:1403,743.67,65.31,0.0,0.0,0.0
20130316:1503,832.13,68.93,0.0,0.0,0.0
20130316:1603,917.02,63.49,0.0,0.0,0.0
20130316:1703,814.33,52.79,0.0,0.0,0.0
20130316:1803,632.07,40.13,0.0,0.0,0.0
20130316:1903,415.86,26.71,0.0,0.0,0.0
20130316:2003,176.68,12.98,0.0,0.0,0.0
20130316:2103,0.0,0.0,0.0,0.0,0.0
20130316:2203,0.0,0.0,0.0,0.0,0.0
20130316:2303,0.0,0.0,0.0,0.0,0.0
20130317:0003,0.0,0.0,0.0,0.0,0.0
20130317:0103,0.0,0.0,0.0,0.0,0.0
20130317:0203,0.0,0.0,0.0,0.0,0.0
20130317:0303,0.0,0.0,0.0,0.0,0.0
20130317:0403,0.0,0.0,0.0,0.0,0.0
20130317:0503,0.0,0.0,0.0,0.0,0.0
20130317:0603,0.0,0.0,0.0,0.0,0.0
20130317:0703,0.0,0.0,0.0,0.0,0.0
20130317:0803,0.0,0.0,0.0,0.0,0.0
20130317:0903,0.0,0.0,0.0,0.0,0.0
20130317:1003,189.72,15.92,0.0,0.0,0.0
20130317:1103,413.09,29.59,0.0,0.0,0.0
20130317:1203,589.66,42.86,0.0,0.0,0.0
20130317:1303,677.7,55.18,0.0,0.0,0.0
20130317:1403,827.95,65.01,0.0,0.0,0.0
20130317:1503,848.92,68.53,0.0,0.0,0.0
20130317:1603,869.44,63.13,0.0,0.0,0.0
20130317:1703,788.52,52.49,0.0,0.0,0.0
20130317:1803,585.46,39.88,0.0,0.0,0.0
20130317:1903,357.29,26.48,0.0,0.0,0.0
20130317:2003,94.97,12.76,0.0,0.0,0.0
20130317:2103,0.0,0.0,0.0,0.0,0.0
20130317:2203,0.0,0.0,0.0,0.0,0.0
20130317:2303,0.0,0.0,0.0,0.0,0.0
20130318:0003,0.0,0.0,0.0,0.0,0.0
20130318:0103,0.0,0.0,0.0,0.0,0.0
20130318:0203,0.0,0.0,0.0,0.0,0.0
20130318:0303,0.0,0.0,0.0,0.0,0.0
20130318:0403,0.0,0.0,0.0,0.0,0.0
20130318:0503,0.0,0.0,0.0,0.0,0.0
20130318:0603,0.0,0.0,0.0,0.0,0.0
20130318:0703,0.0,0.0,0.0,0.0,0.0
20130318:0803,0.0,0.0,0.0,0.0,0.0
20130318:0903,0.0,0.0,0.0,0.0,0.0
20130318:1003,55.0,15.83,0.0,0.0,0.0
20130318:1103,104.0,29.48,0.0,0.0,0.0
20130318:1203,129.0,42.73,0.0,0.0,0.0
20130318:1303,438.8,54.98,0.0,0.0,0.0
20130318:1403,364.97,64.7,0.0,0.0,0.0
20130318:1503,451.88,68.13,0.0,0.0,0.0
20130318:1603,376.95,62.77,0.0,0.0,0.0
20130318:1703,320.97,52.2,0.0,0.0,0.0
20130318:1803,456.37,39.62,0.0,0.0,0.0
20130318:1903,167.98,26.24,0.0,0.0,0.0
20130318:2003,15.0,12.53,0.0,0.0,0.0
20130318:2103,0.0,0.0,0.0,0.0,0.0
20130318:2203,0.0,0.0,0.0,0.0,0.0
20130318:2303,0.0,0.0,0.0,0.0,0.0
20130319:0003,0.0,0.0,0.0,0.0,0.0
20130319:0103,0.0,0.0,0.0,0.0,0.0
20130319:0203,0.0,0.0,0.0,0.0,0.0
20130319:0303,0.0,0.0,0.0,0.0,0.0
20130319:0403,0.0,0.0,0.0,0.0,0.0
20130319:0503,0.0,0.0,0.0,0.0,0.0
20130319:0603,0.0,0.0,0.0,0.0,0.0
20130319:0703,0.0,0.0,0.0,0.0,0.0
20130319:0803,0.0,0.0,0.0,0.0,0.0
20130319:0903,0.0,0.0,0.0,0.0,0.0
20130319:1003,106.97,15.74,0.0,0.0,0.0
20130319:1103,291.74,29.38,0.0,0.0,0.0
20130319:1203,305.93,42.59,0.0,0.0,0.0
20130319:1303,163.0,54.78,0.0,0.0,0.0
20130319:1403,426.89,64.39,0.0,0.0,0.0
20130319:1503,614.39,67.73,0.0,0.0,0.0
20130319:1603,655.07,62.4,0.0,0.0,0.0
20130319:1703,723.04,51.89,0.0,0.0,0.0
20130319:1803,279.94,39.36,0.0,0.0,0.0
20130319:1903,112.0,26.01,0.0,0.0,0.0
20130319:2003,29.0,12.31,0.0,0.0,0.0
20130319:2103,0.0,0.0,0.0,0.0,0.0
20130319:2203,0.0,0.0,0.0,0.0,0.0
20130319:2303,0.0,0.0,0.0,0.0,0.0
20130320:0003,0.0,0.0,0.0,0.0,0.0
20130320:0103,0.0,0.0,0.0,0.0,0.0
20130320:0203,0.0,0.0,0.0,0.0,0.0
20130320:0303,0.0,0.0,0.0,0.0,0.0
20130320:0403,0.0,0.0,0.0,0.0,0.0
20130320:0503,0.0,0.0,0.0,0.0,0.0
20130320:0603,0.0,0.0,0.0,0.0,0.0
20130320:0703,0.0,0.0,0.0,0.0,0.0
20130320:0803,0.0,0.0,0.0,0.0,0.0
20130320:0903,0.0,0.0,0.0,0.0,0.0
20130320:1003,157.82,15.65,0.0,0.0,0.0
20130320:1103,391.14,29.27,0.0,0.0,0.0
20130320:1203,565.71,42.45,0.0,0.0,0.0
20130320:1303,777.64,54.58,0.0,0.0,0.0
20130320:1403,790.11,64.08,0.0,0.0,0.0
20130320:1503,690.97,67.33,0.0,0.0,0.0
20130320:1603,345.97,62.03,0.0,0.0,0.0
20130320:1703,382.88,51.59,0.0,0.0,0.0
20130320:1803,206.0,39.1,0.0,0.0,0.0
20130320:1903,88.0,25.77,0.0,0.0,0.0
20130320:2003,32.0,12.08,0.0,0.0,0.0
20130320:2103,0.0,0.0,0.0,0.0,0.0
20130320:2203,0.0,0.0,0.0,0.0,0.0
20130320:2303,0.0,0.0,0.0,0.0,0.0
20130321:0003,0.0,0.0,0.0,0.0,0.0
20130321:0103,0.0,0.0,0.0,0.0,0.0
20130321:0203,0.0,0.0,0.0,0.0,0.0
20130321:0303,0.0,0.0,0.0,0.0,0.0
20130321:0403,0.0,0.0,0.0,0.0,0.0
20130321:0503,0.0,0.0,0.0,0.0,0.0
20130321:0603,0.0,0.0,0.0,0.0,0.0
20130321:0703,0.0,0.0,0.0,0.0,0.0
20130321:0803,0.0,0.0,0.0,0.0,0.0
20130321:0903,0.0,0.0,0.0,0.0,0.0
20130321:1003,85.99,15.56,0.0,0.0,0.0
20130321:1103,370.26,29.17,0.0,0.0,0.0
20130321:1203,634.98,42.3,0.0,0.0,0.0
20130321:1303,822.04,54.37,0.0,0.0,0.0
20130321:1403,910.76,63.77,0.0,0.0,0.0
20130321:1503,932.72,66.93,0.0,0.0,0.0
20130321:1603,877.02,61.66,0.0,0.0,0.0
20130321:1703,758.49,51.28,0.0,0.0,0.0
20130321:1803,431.42,38.83,0.0,0.0,0.0
20130321:1903,259.73,25.53,0.0,0.0,0.0
20130321:2003,15.0,11.86,0.0,0.0,0.0
20130321:2103,0.0,0.0,0.0,0.0,0.0
20130321:2203,0.0,0.0,0.0,0.0,0.0
20130321:2303,0.0,0.0,0.0,0.0,0.0
20130322:0003,0.0,0.0,0.0,0.0,0.0
20130322:0103,0.0,0.0,0.0,0.0,0.0
20130322:0203,0.0,0.0,0.0,0.0,0.0
20130322:0303,0.0,0.0,0.0,0.0,0.0
20130322:0403,0.0,0.0,0.0,0.0,0.0
20130322:0503,0.0,0.0,0.0,0.0,0.0
20130322:0603,0.0,0.0,0.0,0.0,0.0
20130322:0703,0.0,0.0,0.0,0.0,0.0
20130322:0803,0.0,0.0,0.0,0.0,0.0
20130322:0903,0.0,0.0,0.0,0.0,0.0
20130322:1003,165.74,15.48,0.0,0.0,0.0
20130322:1103,229.91,29.06,0.0,0.0,0.0
20130322:1203,483.25,42.16,0.0,0.0,0.0
20130322:1303,810.1,54.16,0.0,0.0,0.0
20130322:1403,902.77,63.45,0.0,0.0,0.0
20130322:1503,939.55,66.53,0.0,0.0,0.0
20130322:1603,892.74,61.29,0.0,0.0,0.0
20130322:1703,775.2,50.98,0.0,0.0,0.0
20130322:1803,138.0,38.57,0.0,0.0,0.0
20130322:1903,210.89,25.29,0.0,0.0,0.0
20130322:2003,15.0,11.63,0.0,0.0,0.0
20130322:2103,0.0,0.0,0.0,0.0,0.0
20130322:2203,0.0,0.0,0.0,0.0,0.0
20130322:2303,0.0,0.0,0.0,0.0,0.0
20130323:0003,0.0,0.0,0.0,0.0,0.0
20130323:0103,0.0,0.0,0.0,0.0,0.0
20130323:0203,0.0,0.0,0.0,0.0,0.0
20130323:0303,0.0,0.0,0.0,0.0,0.0
20130323:0403,0.0,0.0,0.0,0.0,0.0
20130323:0503,0.0,0.0,0.0,0.0,0.0
20130323:0603,0.0,0.0,0.0,0.0,0.0
20130323:0703,0.0,0.0,0.0,0.0,0.0
20130323:0803,0.0,0.0,0.0,0.0,0.0
20130323:0903,0.0,0.0,0.0,0.0,0.0
20130323:1003,118.93,15.39,0.0,0.0,0.0
20130323:1103,225.91,28.95,0.0,0.0,0.0
20130323:1203,351.81,42.02,0.0,0.0,0.0
20130323:1303,684.37,53.95,0.0,0.0,0.0
20130323:1403,785.98,63.14,0.0,0.0,0.0
20130323:1503,920.69,66.13,0.0,0.0,0.0
20130323:1603,873.87,60.92,0.0,0.0,0.0
20130323:1703,364.89,50.67,0.0,0.0,0.0
20130323:1803,79.0,38.3,0.0,0.0,0.0
20130323:1903,34.0,25.05,0.0,0.0,0.0
20130323:2003,13.0,11.4,0.0,0.0,0.0
20130323:2103,0.0,0.0,0.0,0.0,0.0
20130323:2203,0.0,0.0,0.0,0.0,0.0
20130323:2303,0.0,0.0,0.0,0.0,0.0
20130324:0003,0.0,0.0,0.0,0.0,0.0
20130324:0103,0.0,0.0,0.0,0.0,0.0
20130324:0203,0.0,0.0,0.0,0.0,0.0
20130324:0303,0.0,0.0,0.0,0.0,0.0
20130324:0403,0.0,0.0,0.0,0.0,0.0
20130324:0503,0.0,0.0,0.0,0.0,0.0
20130324:0603,0.0,0.0,0.0,0.0,0.0
20130324:0703,0.0,0.0,0.0,0.0,0.0
20130324:0803,0.0,0.0,0.0,0.0,0.0
20130324:0903,0.0,0.0,0.0,0.0,0.0
20130324:1003,102.97,15.3,0.0,0.0,0.0
20130324:1103,377.09,28.84,0.0,0.0,0.0
20130324:1203,469.28,41.87,0.0,0.0,0.0
20130324:1303,678.38,53.74,0.0,0.0,0.0
20130324:1403,717.53,62.82,0.0,0.0,0.0
20130324:1503,906.77,65.73,0.0,0.0,0.0
20130324:1603,855.01,60.55,0.0,0.0,0.0
20130324:1703,172.0,50.36,0.0,0.0,0.0
20130324:1803,353.71,38.03,0.0,0.0,0.0
20130324:1903,60.0,24.81,0.0,0.0,0.0
20130324:2003,17.0,11.17,0.0,0.0,0.0
20130324:2103,0.0,0.0,0.0,0.0,0.0
20130324:2203,0.0,0.0,0.0,0.0,0.0
20130324:2303,0.0,0.0,0.0,0.0,0.0
20130325:0003,0.0,0.0,0.0,0.0,0.0
20130325:0103,0.0,0.0,0.0,0.0,0.0
20130325:0203,0.0,0.0,0.0,0.0,0.0
20130325:0303,0.0,0.0,0.0,0.0,0.0
20130325:0403,0.0,0.0,0.0,0.0,0.0
20130325:0503,0.0,0.0,0.0,0.0,0.0
20130325:0603,0.0,0.0,0.0,0.0,0.0
20130325:0703,0.0,0.0,0.0,0.0,0.0
20130325:0803,0.0,0.0,0.0,0.0,0.0
20130325:0903,0.0,0.0,0.0,0.0,0.0
20130325:1003,81.99,15.21,0.0,0.0,0.0
20130325:1103,132.0,28.73,0.0,0.0,0.0
20130325:1203,254.97,41.72,0.0,0.0,0.0
20130325:1303,788.12,53.52,0.0,0.0,0.0
20130325:1403,882.76,62.5,0.0,0.0,0.0
20130325:1503,609.29,65.33,0.0,0.0,0.0
20130325:1603,682.66,60.18,0.0,0.0,0.0
20130325:1703,749.23,50.04,0.0,0.0,0.0
20130325:1803,372.62,37.76,0.0,0.0,0.0
20130325:1903,42.0,24.56,0.0,0.0,0.0
20130325:2003,25.0,10.94,0.0,0.0,0.0
20130325:2103,0.0,0.0,0.0,0.0,0.0
20130325:2203,0.0,0.0,0.0,0.0,0.0
20130325:2303,0.0,0.0,0.0,0.0,0.0
20130326:0003,0.0,0.0,0.0,0.0,0.0
20130326:0103,0.0,0.0,0.0,0.0,0.0
20130326:0203,0.0,0.0,0.0,0.0,0.0
20130326:0303,0.0,0.0,0.0,0.0,0.0
20130326:0403,0.0,0.0,0.0,0.0,0.0
20130326:0503,0.0,0.0,0.0,0.0,0.0
20130326:0603,0.0,0.0,0.0,0.0,0.0
20130326:0703,0.0,0.0,0.0,0.0,0.0
20130326:0803,0.0,0.0,0.0,0.0,0.0
20130326:0903,0.0,0.0,0.0,0.0,0.0
20130326:1003,138.83,15.12,0.0,0.0,0.0
20130326:1103,197.95,28.62,0.0,0.0,0.0
